date,ANO_flatID,ANO_pointID,collector,habitat,NiN_type,species,individual_nr,plant_height_cm,length_lb_cm,nr_segments_lb,Segment,length_mm,nr_leaves,nr_scars,nr_branch_scars,nr_side_branches,nr_fruits,nr_fruit_buds,leaf_weight,stem_weight,branches_weight,fruit_weight,fruitbuds_weight,sidebranches_weight,remarks,UniqueID,UniqueID_Sonya,UniqueID_Plant,Herbarium_Yes/No,Weighed_Yes/No,Weighed and Bag found
,,,,,,,,,,,S22,19.8,1,4,0,0,0,,,,,,,,,,___,____,,,
03.09.2024,ANO_818,31,LGV,forested,T4-C2,vv,3,5,8.1,4,S24,30.1,11,12,0,0,0,,,,,,,,,,ANO_818_31_T4-C2_vv,ANO_818_31_T4-C2_vv_3,,,
,,,,,,,,,,,S23,21.2,6,6,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,20.3,0,6,2,2,0,,,,,,,,,,___,____,,,
03.09.2024,ANO_818,31,LGV,forested,T4-C2,vm,1,35,37.2,6,S24,49.4,5,6,0,0,0,,,,,,,,,,ANO_818_31_T4-C2_vm,ANO_818_31_T4-C2_vm_1,,,
,,,,,,,,,,,S23,85.7,0,7,2,2,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,71.6,0,1,3,9,0,,,,,,,,,,___,____,,,
03.09.2024,ANO_818,31,LGV,forested,T4-C2,vm,2,26.3,32,5,S24,100.2,4,7,3,3,0,,,,,,,,"I see 4 segments, but belive there are more segments in the massive root system (photos taken)",,ANO_818_31_T4-C2_vm,ANO_818_31_T4-C2_vm_2,,,
,,,,,,,,,,,S23,50,0,3,3,11,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,41.8,0,4,1,16,0,,,,,,,,,,___,____,,,
03.09.2024,ANO_818,31,LGV,forested,T4-C2,vm,3,36.8,38,5,S24,95.5,8,8,1,1,0,,,,,,,,,,ANO_818_31_T4-C2_vm,ANO_818_31_T4-C2_vm_3,,,
,,,,,,,,,,,S23,65.3,0,5,2,1,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,60,0,2,1,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,24,LGV,forested,T4-C5,vm,1,17.5,28.1,5,S24,80.2,4,10,3,5,0,,,,,,,,has S24B,,ANO_016_24_T4-C5_vm,ANO_016_24_T4-C5_vm_1,Yes,,
,,,,,,,,,,,S23,60,0,4,3,6,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,60.8,0,4,2,7,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,24,LGV,forested,T4-C5,vm,2,16.5,30.6,4,S24,100.6,4,10,2,2,0,,,,,,,,has S24B,,ANO_016_24_T4-C5_vm,ANO_016_24_T4-C5_vm_2,Yes,,
,,,,,,,,,,,S23,85.2,0,8,3,15,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,60.7,0,4,2,18,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,24,LGV,forested,T4-C5,vm,3,17,18.5,4,S24,100.2,5,11,4,4,0,,,,,,,,has S24B,,ANO_016_24_T4-C5_vm,ANO_016_24_T4-C5_vm_3,Yes,,
,,,,,,,,,,,S23,49.8,0,4,3,10,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,24.5,0,2,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,44,LGV,forested,T4-C1,vm,1,26,33.3,5,S24,95.4,4,6,5,5,0,,,,,,,,has S24B,,ANO_016_44_T4-C1_vm,ANO_016_44_T4-C1_vm_1,Yes,,
,,,,,,,,,,,S23,45.2,0,4,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,60,0,2,5,24,2,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,44,LGV,forested,T4-C1,vm,2,24.1,45.1,5,S24,95.4,8,8,1,1,0,,,,,,,,has S24B,,ANO_016_44_T4-C1_vm,ANO_016_44_T4-C1_vm_2,Yes,,
,,,,,,,,,,,S23,84.6,0,4,3,3,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,110.3,0,2,2,9,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,44,LGV,forested,T4-C1,vm,3,25.5,29.8,4,S24,100.2,8,8,1,1,0,,,,,,,,has S24B,,ANO_016_44_T4-C1_vm,ANO_016_44_T4-C1_vm_3,Yes,,
,,,,,,,,,,,S23,152.5,0,2,3,3,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,75.4,0,2,1,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,55,LGV,open,V2-C1,vm,1,21.2,38.6,4,S24,45,0,3,4,9,0,,,,,,,,has S24B,,ANO_016_55_V2-C1_vm,ANO_016_55_V2-C1_vm_1,Yes,,
,,,,,,,,,,,S23,72.2,0,2,2,6,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,60,0,2,3,31,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,55,LGV,open,V2-C1,vm,2,24.3,26.8,4,S24,42.5,3,4,0,0,0,,,,,,,,,,ANO_016_55_V2-C1_vm,ANO_016_55_V2-C1_vm_2,Yes,,
,,,,,,,,,,,S23,76.7,0,3,3,12,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,95.2,0,6,4,4,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,55,LGV,open,V2-C1,vm,3,29.1,35.7,5,S24,56.6,6,6,0,0,0,,,,,,,,,,ANO_016_55_V2-C1_vm,ANO_016_55_V2-C1_vm_3,Yes,,
,,,,,,,,,,,S23,97.4,0,4,2,2,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,115.3,0,6,3,7,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,26,LGV,open,V3-C2,vm,1,15.5,16.9,4,S24,90,3,6,3,3,0,,,,,,,,has S24B,,ANO_016_26_V3-C2_vm,ANO_016_26_V3-C2_vm_1,Yes,,
,,,,,,,,,,,S23,40.9,0,2,2,5,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,19.8,0,0,1,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,26,LGV,open,V3-C2,vm,2,22,22,6,S24,80.2,0,2,4,5,1,,,,,,,,has S24B,,ANO_016_26_V3-C2_vm,ANO_016_26_V3-C2_vm_2,Yes,,
,,,,,,,,,,,S23,52.5,0,4,1,5,1,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,45,0,3,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,26,LGV,open,V3-C2,vm,3,21,23.7,4,S24,61.3,5,6,1,1,0,,,,,,,,has S24B,,ANO_016_26_V3-C2_vm,ANO_016_26_V3-C2_vm_3,Yes,,
,,,,,,,,,,,S23,42.2,0,2,2,3,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,43.3,0,2,2,4,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,53,LGV,open,V3-C2,vm,1,17.4,23.8,4,S24,100.2,4,8,4,7,0,,,,,,,,,,ANO_016_53_V3-C2_vm,ANO_016_53_V3-C2_vm_1,Yes,,
,,,,,,,,,,,S23,35,0,2,3,10,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,20.9,0,2,1,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,53,LGV,open,V3-C2,vm,2,26.4,32.2,5,S24,115.1,2,6,2,2,1,,,,,,,,,,ANO_016_53_V3-C2_vm,ANO_016_53_V3-C2_vm_2,Yes,,
,,,,,,,,,,,S23,70.5,0,4,3,11,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,70.2,0,3,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,53,LGV,open,V3-C2,vm,3,22,37.4,5,S24,150.3,5,12,3,3,0,,,,,,,,,,ANO_016_53_V3-C2_vm,ANO_016_53_V3-C2_vm_3,Yes,,
,,,,,,,,,,,S23,65.4,0,2,2,8,1,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,55.6,0,4,2,5,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_1393,26,LGV,open,V1-C5,vm,1,24.5,29.8,5,S24,100.5,0,7,5,5,1,,,,,,,,has S24B,,ANO_1393_26_V1-C5_vm,ANO_1393_26_V1-C5_vm_1,Yes,,
,,,,,,,,,,,S23,110.9,0,6,2,11,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,45.5,0,2,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_1393,26,LGV,open,V1-C5,vm,2,16,25.8,4,S24,70.8,0,2,4,4,0,,,,,,,,"woody stem (sticks out od the newspaper),has S24B",,ANO_1393_26_V1-C5_vm,ANO_1393_26_V1-C5_vm_2,Yes,,
,,,,,,,,,,,S23,104.5,0,2,7,22,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,25.1,0,1,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_1393,26,LGV,open,V1-C5,vm,3,29.2,31.3,4,S24,150.2,6,8,4,4,0,,,,,,,,No extra plant left,,ANO_1393_26_V1-C5_vm,ANO_1393_26_V1-C5_vm_3,No,,
,,,,,,,,,,,S23,70.9,0,5,4,12,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,29.8,0,0,1,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_1393,15,LGV,forested,T4-C1,vm,1,22,23.5,4,S24,55.5,0,1,4,4,0,,,,,,,,has S24B,,ANO_1393_15_T4-C1_vm,ANO_1393_15_T4-C1_vm_1,Yes,,
,,,,,,,,,,,S23,55.2,0,2,2,2,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,59.8,0,5,5,17,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_1393,15,LGV,forested,T4-C1,vm,2,29.4,33.8,4,S24,62.3,0,2,3,3,0,,,,,,,,has S24B,,ANO_1393_15_T4-C1_vm,ANO_1393_15_T4-C1_vm_2,Yes,,
,,,,,,,,,,,S23,84.2,0,4,5,30,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,92.4,0,2,3,19,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_1393,15,LGV,forested,T4-C1,vm,3,26.3,30,4,S24,140.5,7,11,4,4,0,,,,,,,,has S24B,,ANO_1393_15_T4-C1_vm,ANO_1393_15_T4-C1_vm_3,Yes,,
,,,,,,,,,,,S23,80.9,0,2,3,17,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,24.5,0,0,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_1393,26,LGV,open,V1-C5,vv,1,6.5,13.5,4,S24,35.4,16,16,0,0,0,,,,,,,,,,ANO_1393_26_V1-C5_vv,ANO_1393_26_V1-C5_vv_1,Yes,,
,,,,,,,,,,,S23,45.7,9,10,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,29.9,2,4,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_1393,26,LGV,open,V1-C5,vv,2,19.2,21.3,5,S24,40.3,15,16,0,0,1,,,,,,,,,,ANO_1393_26_V1-C5_vv,ANO_1393_26_V1-C5_vv_2,Yes,,
,,,,,,,,,,,S23,60.9,12,13,1,1,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,15.1,0,2,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_1393,26,LGV,open,V1-C5,vv,3,6,11.4,4,S24,35.2,11,12,0,0,1,,,,,,,,,,ANO_1393_26_V1-C5_vv,ANO_1393_26_V1-C5_vv_3,Yes,,
,,,,,,,,,,,S23,27.3,6,6,2,2,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,28.6,2,4,1,1,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_1393,15,LGV,forested,T4-C1,vv,1,14.7,17.9,4,S24,80.2,14,15,0,0,0,,,,,,,,,,ANO_1393_15_T4-C1_vv,ANO_1393_15_T4-C1_vv_1,Yes,,
,,,,,,,,,,,S23,35.8,2,4,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,21.6,0,2,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_1393,15,LGV,forested,T4-C1,vv,2,8.4,19.7,5,S24,72.2,12,14,0,0,0,,,,,,,,,,ANO_1393_15_T4-C1_vv,ANO_1393_15_T4-C1_vv_2,Yes,,
,,,,,,,,,,,S23,15,1,2,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,35.2,5,6,1,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_1393,15,LGV,forested,T4-C1,vv,3,6.8,16.5,6,S24,41.2,12,14,0,0,0,,,,,,,,,,ANO_1393_15_T4-C1_vv,ANO_1393_15_T4-C1_vv_3,Yes,,
,,,,,,,,,,,S23,63.7,9,10,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,31.3,0,4,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,26,LGV,open,V3-C2,vv,1,6.4,8,4,S24,16.2,7,8,0,0,0,,,,,,,,,,ANO_016_26_V3-C2_vv,ANO_016_26_V3-C2_vv_1,Yes,,
,,,,,,,,,,,S23,16,7,8,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,20.1,4,6,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,26,LGV,open,V3-C2,vv,2,13,13.3,4,S24,30.3,8,9,0,0,0,,,,,,,,,,ANO_016_26_V3-C2_vv,ANO_016_26_V3-C2_vv_2,Yes,,
,,,,,,,,,,,S23,46.1,12,13,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,31.2,0,6,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,26,LGV,open,V3-C2,vv,3,10.2,10.5,4,S24,49.8,10,12,0,0,0,,,,,,,,,,ANO_016_26_V3-C2_vv,ANO_016_26_V3-C2_vv_3,Yes,,
,,,,,,,,,,,S23,20,0,5,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,29.7,0,6,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,44,LGV,forested,T4-C1,vv,1,11.5,13.3,4,S24,56.3,11,11,0,0,0,,,,,,,,,,ANO_016_44_T4-C1_vv,ANO_016_44_T4-C1_vv_1,Yes,,
,,,,,,,,,,,S23,29.4,5,6,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,28,2,3,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,44,LGV,forested,T4-C1,vv,2,5.8,13.1,4,S24,55.5,17,19,0,0,0,,,,,,,,,,ANO_016_44_T4-C1_vv,ANO_016_44_T4-C1_vv_2,Yes,,
,,,,,,,,,,,S23,22.1,2,4,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,9.9,0,2,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,44,LGV,forested,T4-C1,vv,3,12,12.2,4,S24,41.3,11,12,0,0,0,,,,,,,,,,ANO_016_44_T4-C1_vv,ANO_016_44_T4-C1_vv_3,Yes,,
,,,,,,,,,,,S23,26,3,6,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,19.9,0,4,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,55,LGV,open,V2-C1,vv,1,12.5,17.5,6,S24,29.2,10,11,0,0,0,,,,,,,,,,ANO_016_55_V2-C1_vv,ANO_016_55_V2-C1_vv_1,No,,
,,,,,,,,,,,S23,32.3,7,8,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,33.9,4,6,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,55,LGV,open,V2-C1,vv,2,21,21.5,5,S24,41.5,13,14,1,1,0,,,,,,,,"has S24B, NO rest of the plant",,ANO_016_55_V2-C1_vv,ANO_016_55_V2-C1_vv_2,No,,
,,,,,,,,,,,S23,40.9,4,5,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,25,3,4,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,55,LGV,open,V2-C1,vv,3,15.1,16.3,4,S24,45.1,11,12,1,1,0,,,,,,,,has S24B,,ANO_016_55_V2-C1_vv,ANO_016_55_V2-C1_vv_3,No,,
,,,,,,,,,,,S23,44.2,2,4,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,35,0,5,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,53,LGV,open,V1-C5,vv,1,14,15.1,4,S24,69,14,16,0,0,0,,,,,,,,,,ANO_016_53_V1-C5_vv,ANO_016_53_V1-C5_vv_1,,,
,,,,,,,,,,,S23,31.3,2,6,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,29.4,0,4,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,53,LGV,open,V1-C5,vv,2,7,16.7,5,S24,45.3,15,16,0,0,1,,,,,,,,,,ANO_016_53_V1-C5_vv,ANO_016_53_V1-C5_vv_2,,,
,,,,,,,,,,,S23,29.8,0,6,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,36.1,0,6,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,53,LGV,open,V1-C5,vv,3,8,14.8,4,S24,36.1,7,8,0,0,0,,,,,,,,,,ANO_016_53_V1-C5_vv,ANO_016_53_V1-C5_vv_3,,,
,,,,,,,,,,,S23,43.2,4,6,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,32.2,0,0,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,24,LGV,forested,T4-C5,vv,1,13,14.5,5,S24,40.2,8,0,0,0,0,,,,,,,,,,ANO_016_24_T4-C5_vv,ANO_016_24_T4-C5_vv_1,Yes,,
,,,,,,,,,,,S23,45.5,7,9,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,25.7,2,4,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,24,LGV,forest,T4-C5,vv,2,9,10.2,4,S24,24.6,8,8,0,0,0,,,,,,,,,,ANO_016_24_T4-C5_vv,ANO_016_24_T4-C5_vv_2,Yes,,
,,,,,,,,,,,S23,22.2,5,6,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,23.1,0,4,0,0,0,,,,,,,,,,___,____,,,
08.09.2024,ANO_016,24,LGV,forested,T4-C5,vv,3,10,12.5,4,S24,35.4,10,10,0,0,0,,,,,,,,,,ANO_016_24_T4-C5_vv,ANO_016_24_T4-C5_vv_3,Yes,,
,,,,,,,,,,,S23,30,5,6,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,30.1,1,4,0,0,0,,,,,,,,,,___,____,,,
14.09.2024,ANO_1159,15,LGV,forested,T4-C1,vm,1,62,64.4,8,S24,107.4,10,10,0,0,0,,,,,,,,,,ANO_1159_15_T4-C1_vm,ANO_1159_15_T4-C1_vm_1,Yes,,
,,,,,,,,,,,S23,154.8,0,7,5,5,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,82.7,0,4,2,81,0,,,,,,,,"Plenty of side branches, all in the bag. The plant diameter of the plant stem is more than one cm, the root system were large",,___,____,,,
14.09.2024,ANO_1159,15,LGV,forested,T4-C1,vm,2,44.5,46.3,6,S24,52.9,5,6,0,0,0,,,,,,,,has S24B,,ANO_1159_15_T4-C1_vm,ANO_1159_15_T4-C1_vm_2,Yes,,
,,,,,,,,,,,S23,80,0,3,3,3,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,68.5,0,4,3,57,0,,,,,,,,,,___,____,,,
14.09.2024,ANO_1159,15,LGV,forested,T4-C1,vm,3,56.6,58.8,6,S24,95.3,4,6,3,3,1,,,,,,,,has S24B,,ANO_1159_15_T4-C1_vm,ANO_1159_15_T4-C1_vm_3,Yes,,
,,,,,,,,,,,S23,71.2,0,3,3,12,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,56.3,0,4,0,0,0,,,,,,,,,,___,____,,,
14.09.2024,ANO_1159,15,LGV,forested,T4-C1,vv,1,11,12.8,3,S24,54.6,18,19,0,0,0,,,,,,,,,,ANO_1159_15_T4-C1_vv,ANO_1159_15_T4-C1_vv_1,No,,
,,,,,,,,,,,S23,42.2,8,8,1,1,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,28.2,0,4,0,0,0,,,,,,,,,,___,____,,,
14.09.2024,ANO_1159,15,LGV,forested,T4-C1,vv,2,13,13.5,7,S24,33,12,12,0,0,0,,,,,,,,,,ANO_1159_15_T4-C1_vv,ANO_1159_15_T4-C1_vv_2,Yes,,
,,,,,,,,,,,S23,34.9,10,10,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,25.2,1,4,0,0,0,,,,,,,,,,___,____,,,
14.09.2024,ANO_1159,15,LGV,forested,T4-C1,vv,3,13,13.9,,S24,52.6,16,17,0,0,0,,,,,,,,,,ANO_1159_15_T4-C1_vv,ANO_1159_15_T4-C1_vv_3,Yes,,
,,,,,,,,,,,S23,42.3,8,10,2,2,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,22,0,2,0,0,0,,,,,,,,,,___,____,,,
14.09.2024,ANO_1159,22,LGV,open,V1-C6,vm,1,36,39.5,5,S24,120.3,10,10,1,1,0,,,,,,,,has S24B,,ANO_1159_22_V1-C6_vm,ANO_1159_22_V1-C6_vm_1,Yes,,
,,,,,,,,,,,S23,68.7,0,3,3,4,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,45,0,2,1,3,0,,,,,,,,,,___,____,,,
14.09.2024,ANO_1159,22,LGV,open,V1-C6,vm,2,38.9,41.7,,S24,76.8,9,9,0,0,0,,,,,,,,,,ANO_1159_22_V1-C6_vm,ANO_1159_22_V1-C6_vm_2,Yes,,
,,,,,,,,,,,S23,75.7,0,4,2,2,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,51.8,0,4,3,14,0,,,,,,,,,,___,____,,,
14.09.2024,ANO_1159,22,LGV,open,V1-C6,vm,3,25,27.5,5,S24,94.4,10,10,0,0,0,,,,,,,,,,ANO_1159_22_V1-C6_vm,ANO_1159_22_V1-C6_vm_3,Yes,,
,,,,,,,,,,,S23,86.7,0,5,2,2,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,35.9,0,2,1,6,0,,,,,,,,,,___,____,,,
14.09.2024,ANO_1159,22,LGV,open,V1-C6,vv,1,19.5,19.5,5,S24,45.6,12,12,0,0,0,,,,,,,,,,ANO_1159_22_V1-C6_vv,ANO_1159_22_V1-C6_vv_1,,,
,,,,,,,,,,,S23,33.5,8,8,1,1,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,38.7,5,5,0,0,0,,,,,,,,,,___,____,,,
14.09.2024,ANO_1159,22,LGV,open,V1-C6,vv,2,14.4,14.4,5,S24,38.6,12,12,0,0,1,,,,,,,,,,ANO_1159_22_V1-C6_vv,ANO_1159_22_V1-C6_vv_2,,,
,,,,,,,,,,,S23,33.4,3,6,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,31,2,4,0,0,0,,,,,,,,,,___,____,,,
14.09.2024,ANO_1159,22,LGV,open,V1-C6,vv,3,18,19.9,6,S24,45.8,13,13,0,0,0,,,,,,,,,,ANO_1159_22_V1-C6_vv,ANO_1159_22_V1-C6_vv_3,,,
,,,,,,,,,,,S23,34.3,5,6,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,36.2,4,6,0,0,0,,,,,,,,,,___,____,,,
16.09.2024,ANO_352,11,LGV,open,T34-C2,vm,1,47,48.9,7,S24,96.4,6,8,0,0,0,,,,,,,,,,ANO_352_11_T34-C2_vm,ANO_352_11_T34-C2_vm_1,Yes,,
,,,,,,,,,,,S23,66.4,0,3,1,1,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,72,0,2,4,12,0,,,,,,,,,,___,____,,,
16.09.2024,ANO_352,11,LGV,open,T34-C2,vm,2,18,18.6,3,S24,36,5,6,0,0,0,,,,,,,,,,ANO_352_11_T34-C2_vm,ANO_352_11_T34-C2_vm_2,Yes,,
,,,,,,,,,,,S23,50.6,1,4,3,3,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,16.9,0,2,2,7,0,,,,,,,,,,___,____,,,
16.09.2024,ANO_352,11,LGV,open,T34-C2,vm,3,20,22.7,6,S24,40.9,2,4,1,0,0,,,,,,,,Premature branch,,ANO_352_11_T34-C2_vm,ANO_352_11_T34-C2_vm_3,Yes,,
,,,,,,,,,,,S23,29.3,0,2,1,1,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,29.7,0,4,4,13,0,,,,,,,,,,___,____,,,
16.09.2024,ANO_352,11,LGV,open,T34-C2,vv,1,12,13.5,5,S24,33.2,8,8,0,0,0,,,,,,,,,,ANO_352_11_T34-C2_vv,ANO_352_11_T34-C2_vv_1,Yes,,
,,,,,,,,,,,S23,26.1,2,4,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,15,1,2,0,0,0,,,,,,,,,,___,____,,,
16.09.2024,ANO_352,11,LGV,open,T34-C2,vv,2,14,16.9,5,S24,35.3,11,11,0,0,1,,,,,,,,,,ANO_352_11_T34-C2_vv,ANO_352_11_T34-C2_vv_2,Yes,,
,,,,,,,,,,,S23,30.6,4,6,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,20.1,0,2,3,3,0,,,,,,,,,,___,____,,,
16.09.2024,ANO_352,11,LGV,open,T34-C2,vv,3,15.5,18.2,5,S24,42.8,13,14,0,0,0,,,,,,,,,,ANO_352_11_T34-C2_vv,ANO_352_11_T34-C2_vv_3,Yes,,
,,,,,,,,,,,S23,25.3,4,6,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,19.8,0,4,2,2,0,,,,,,,,,,___,____,,,
16.09.2024,ANO_352,31,LGV,open,V1-C2,vm,1,14,16.6,5,S24,51.2,6,7,0,0,0,,,,,,,,,,ANO_352_31_V1-C2_vm,ANO_352_31_V1-C2_vm_1,Yes,,
,,,,,,,,,,,S23,48.4,0,2,5,7,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,36,0,2,2,2,0,,,,,,,,,,___,____,,,
16.09.2024,ANO_352,31,LGV,open,V1-C2,vm,2,18,20.6,4,S24,70.2,8,10,0,0,0,,,,,,,,,,ANO_352_31_V1-C2_vm,ANO_352_31_V1-C2_vm_2,Yes,,
,,,,,,,,,,,S23,43.6,0,4,4,4,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,36.6,0,4,0,0,0,,,,,,,,,,___,____,,,
16.09.2024,ANO_352,31,LGV,open,V1-C2,vm,3,15,17.7,5,S24,31.3,0,2,2,6,0,,,,,,,,has S24B,,ANO_352_31_V1-C2_vm,ANO_352_31_V1-C2_vm_3,Yes,,
,,,,,,,,,,,S23,41.1,1,2,1,1,0,,,,,,,,Premature branch (probably grazed),,___,____,,,
,,,,,,,,,,,S22,29.3,0,2,2,7,0,,,,,,,,,,___,____,,,
16.09.2024,ANO_352,31,LGV,open,V1-C2,vv,1,12,12.5,6,S24,23.8,10,11,0,0,0,,,,,,,,,,ANO_352_31_V1-C2_vv,ANO_352_31_V1-C2_vv_1,Yes,,
,,,,,,,,,,,S23,20.3,3,3,0,0,0,,,,,,,,,,___,____,,,
,,,,,,,,,,,S22,19.6,0,2,0,0,0,,,,,,,,,,___,____,,,
16.09.2024,ANO_352,31,LGV,open,V1-C2,vv,2,7,7.5,4,S24,16.8,9,9,0,0,0,,,,,,,,,,ANO_352_31_V1-C2_vv,ANO_352_31_V1-C2_vv_2,Yes,,
